date,fund,fund_type,price,nav,income
2022-12-28,Фонд Сбалансированный,open,82451.25,26538647773.85,
2022-12-29,Фонд Сбалансированный,open,82708.8,26588222911.42,
2022-12-30,Фонд Сбалансированный,open,82863.39,26610990769.25,
2023-01-09,Фонд Сбалансированный,open,83407.22,26781437984.34,
2023-01-10,Фонд Сбалансированный,open,83419.86,26766775563.63,
2023-01-11,Фонд Сбалансированный,open,84173.05,26980748104.44,
2023-01-12,Фонд Сбалансированный,open,84233.5,26979678933.94,
2023-01-13,Фонд Сбалансированный,open,84607.1,27073581505.41,
2023-01-16,Фонд Сбалансированный,open,85200.33,27235725196.36,
2023-01-17,Фонд Сбалансированный,open,84568.36,27015409173.91,
2023-01-18,Фонд Сбалансированный,open,84550.01,26981226700.58,
2023-01-19,Фонд Сбалансированный,open,83909.99,26741017665.99,
2023-01-20,Фонд Сбалансированный,open,83983.31,26744837365.66,
2023-01-23,Фонд Сбалансированный,open,84661.71,26927797291.09,
2023-01-24,Фонд Сбалансированный,open,84436.59,26807243900.67,
2023-01-25,Фонд Сбалансированный,open,84329.14,26737760148.73,
2023-01-26,Фонд Сбалансированный,open,84266.04,26688586637.48,
2023-01-27,Фонд Сбалансированный,open,84748.75,26810246275.95,
2023-01-30,Фонд Сбалансированный,open,85236.06,26940991842.27,
2023-01-31,Фонд Сбалансированный,open,85945.88,27140101041.26,
2023-02-01,Фонд Сбалансированный,open,85958.66,27087745830.61,
2023-02-02,Фонд Сбалансированный,open,86307.05,27158147790.64,
2023-02-03,Фонд Сбалансированный,open,86294.55,27122289675.31,
2023-02-06,Фонд Сбалансированный,open,87143.72,27366696236.29,
2023-02-07,Фонд Сбалансированный,open,86935.09,27282120375.4,
2023-02-08,Фонд Сбалансированный,open,86567.17,27121027114.79,
2023-02-09,Фонд Сбалансированный,open,86677.01,27112933055.87,
2023-02-10,Фонд Сбалансированный,open,86689.75,27143397256.64,
2023-02-13,Фонд Сбалансированный,open,86721.44,27127835619.9,
2023-02-14,Фонд Сбалансированный,open,85882.24,26807590118.83,
2023-02-15,Фонд Сбалансированный,open,84143.13,26238122468.51,
2023-02-16,Фонд Сбалансированный,open,83910.75,26126392462.94,
2023-02-17,Фонд Сбалансированный,open,84142.51,26172271970.4,
2023-02-20,Фонд Сбалансированный,open,84375.78,26205696052.14,
2023-02-21,Фонд Сбалансированный,open,85242.25,26445587143.83,
2023-02-22,Фонд Сбалансированный,open,85205.35,26403165998.42,
2023-02-27,Фонд Сбалансированный,open,86105.13,26656248236.07,
2023-02-28,Фонд Сбалансированный,open,86398.65,26690173291.66,
2023-03-01,Фонд Сбалансированный,open,86870.85,26807969364.66,
2023-03-02,Фонд Сбалансированный,open,86210.16,26582970878.44,
2023-03-03,Фонд Сбалансированный,open,86745.21,26725728417.48,
2023-03-06,Фонд Сбалансированный,open,87290.7,26861844674.52,
2023-03-07,Фонд Сбалансированный,open,87219.49,26772675416.81,
2023-03-09,Фонд Сбалансированный,open,87113.16,26700621926.64,
2023-03-10,Фонд Сбалансированный,open,87106.86,26682564889.67,
2023-03-13,Фонд Сбалансированный,open,86958.67,26455980861.22,
2023-03-14,Фонд Сбалансированный,open,87578.28,26601289620.45,
2023-03-15,Фонд Сбалансированный,open,86814.93,26312994023.13,
2023-03-16,Фонд Сбалансированный,open,86554.25,26194026915.45,
2023-03-17,Фонд Сбалансированный,open,88314.24,26679502729.6,
2023-03-20,Фонд Сбалансированный,open,89579.79,27035857232.43,
2023-03-21,Фонд Сбалансированный,open,89654.83,26951082832.08,
2023-03-22,Фонд Сбалансированный,open,89575.37,26882355096.08,
2023-03-23,Фонд Сбалансированный,open,89490.41,26809761074.2,
2023-03-24,Фонд Сбалансированный,open,89500.15,26784807627.73,
2023-03-27,Фонд Сбалансированный,open,90819.29,27148252330.74,
2023-03-28,Фонд Сбалансированный,open,90964.85,27148451570.25,
2023-03-29,Фонд Сбалансированный,open,91380.56,27250815202.2,
2023-03-30,Фонд Сбалансированный,open,91602.56,27285330519.17,
2023-03-31,Фонд Сбалансированный,open,91286.46,27165442004.76,
2023-04-03,Фонд Сбалансированный,open,92202.19,27419533422.36,
2023-04-04,Фонд Сбалансированный,open,92113.23,27373544705.42,
2023-04-05,Фонд Сбалансированный,open,92651.83,27458576071.13,
2023-04-06,Фонд Сбалансированный,open,92353.06,27310255057.94,
2023-04-07,Фонд Сбалансированный,open,92664.33,27363187622.1,
2023-04-10,Фонд Сбалансированный,open,93915.99,27636196294.48,
2023-04-11,Фонд Сбалансированный,open,93198.3,27376219194.13,
2023-04-12,Фонд Сбалансированный,open,93270.73,27345712147.31,
2023-04-13,Фонд Сбалансированный,open,93256.14,27325313288.46,
2023-04-14,Фонд Сбалансированный,open,93542.14,27336250836.4,
2023-04-17,Фонд Сбалансированный,open,94707.01,27668855891.99,
2023-04-18,Фонд Сбалансированный,open,94934.41,27710338468.47,
2023-04-19,Фонд Сбалансированный,open,94696.2,27581516877.6,
2023-04-20,Фонд Сбалансированный,open,95639.1,27747427000.05,
2023-04-21,Фонд Сбалансированный,open,95836.57,27756341622.25,
2023-04-24,Фонд Сбалансированный,open,95703.02,27659410697.39,
2023-04-25,Фонд Сбалансированный,open,95518.14,27557352075.4,
2023-04-26,Фонд Сбалансированный,open,95558.3,27564227215.44,
2023-04-27,Фонд Сбалансированный,open,96043.11,27629539564.2,
2023-04-28,Фонд Сбалансированный,open,95740.98,27944644292.22,
2023-05-02,Фонд Сбалансированный,open,94728.14,27617568171.55,
2023-05-03,Фонд Сбалансированный,open,93721.73,27257581004.25,
2023-05-04,Фонд Сбалансированный,open,93337.61,26653274790.38,
2023-05-05,Фонд Сбалансированный,open,93616.28,26694359448.02,
2023-05-10,Фонд Сбалансированный,open,95220.32,27083480820.71,
2023-05-11,Фонд Сбалансированный,open,96262.93,27345987388.0,
2023-05-12,Фонд Сбалансированный,open,95633.45,27128292285.96,
2023-05-15,Фонд Сбалансированный,open,96768.38,27419560581.75,
2023-05-16,Фонд Сбалансированный,open,97322.7,27505090071.1,
2023-05-17,Фонд Сбалансированный,open,97514.31,27430754657.14,
2023-05-18,Фонд Сбалансированный,open,97774.7,27461957835.32,
2023-05-19,Фонд Сбалансированный,open,97967.34,27400406271.23,
2023-05-22,Фонд Сбалансированный,open,98750.73,27569416006.46,
2023-05-23,Фонд Сбалансированный,open,99125.03,27610816581.49,
2023-05-24,Фонд Сбалансированный,open,99919.58,27792271195.78,
2023-05-25,Фонд Сбалансированный,open,99948.25,27736254050.37,
2023-05-26,Фонд Сбалансированный,open,100634.51,27846636302.63,
2023-05-29,Фонд Сбалансированный,open,102213.7,28195598577.58,
2023-05-30,Фонд Сбалансированный,open,101210.02,27885068723.52,
2023-05-31,Фонд Сбалансированный,open,101689.47,27970791801.0,
2023-06-01,Фонд Сбалансированный,open,101959.15,28494080215.81,
2023-06-02,Фонд Сбалансированный,open,102631.63,28641207356.13,
2023-06-05,Фонд Сбалансированный,open,102207.69,28472929417.24,
2023-06-06,Фонд Сбалансированный,open,102138.11,27946273494.44,
2023-06-07,Фонд Сбалансированный,open,102987.88,28126299986.53,
2023-06-08,Фонд Сбалансированный,open,103416.53,28190836796.01,
2023-06-09,Фонд Сбалансированный,open,103395.8,28141593887.91,
2023-06-13,Фонд Сбалансированный,open,104979.46,28536608355.19,
2023-06-14,Фонд Сбалансированный,open,105445.1,28612090773.47,
2023-06-15,Фонд Сбалансированный,open,105970.21,28666667557.62,
2023-06-16,Фонд Сбалансированный,open,105850.94,28611375428.64,
2023-06-19,Фонд Сбалансированный,open,105584.63,28476838863.62,
2023-06-20,Фонд Сбалансированный,open,105038.11,28263921358.24,
2023-06-21,Фонд Сбалансированный,open,105382.06,28294714091.99,
2023-06-22,Фонд Сбалансированный,open,105309.51,28221720847.93,
2023-06-23,Фонд Сбалансированный,open,104461.02,27939861340.53,
2023-06-26,Фонд Сбалансированный,open,103395.29,27600719712.69,
2023-06-27,Фонд Сбалансированный,open,104076.68,27690711789.56,
2023-06-28,Фонд Сбалансированный,open,104089.77,27622332325.51,
2023-06-29,Фонд Сбалансированный,open,104271.37,27631577097.47,
2023-06-30,Фонд Сбалансированный,open,104260.4,27621504619.87,
2023-07-03,Фонд Сбалансированный,open,103740.77,27450245521.33,
2023-07-04,Фонд Сбалансированный,open,103993.22,27480635531.61,
2023-07-05,Фонд Сбалансированный,open,103845.7,27413143927.03,
2023-07-06,Фонд Сбалансированный,open,104258.0,27491182376.53,
2023-07-07,Фонд Сбалансированный,open,104585.35,28016264781.62,
2023-07-10,Фонд Сбалансированный,open,105803.64,28287774139.97,
2023-07-11,Фонд Сбалансированный,open,105979.97,28261148588.79,
2023-07-12,Фонд Сбалансированный,open,106963.78,27987129847.49,
2023-07-13,Фонд Сбалансированный,open,106624.26,27808565959.78,
